# t dt_minus dt_plus flux dflux_minus dflux_plus ind dind_minus dind_plus NH dNH_minus dNH_plus observ
59258.884204826776 0.10133494641148934 0.10133494641148934 -11.03662118 0.09733258000000156 0.09927099999999989 1.818985389 0.432687434 0.4761834360000001 0.8117644083 0.34725432219999997 0.45294346470000013 00030966109_API_2021.gz
59291.68055261053 0.16541904113565883 0.16541904113565883 -10.5011364 0.03913119999999992 0.039246920000000074 1.472743028 0.173211035 0.18096608599999997 0.7380637717 0.16741750480000006 0.19069021389999996 00095944013_API_2021.gz
59328.06946274564 0.3006670530092109 0.3006670530092109 -10.8715281 0.11702419999999947 0.11698270000000122 1.254672674 0.41558501840000006 0.454525176 0.4066164499 0.2606851752 0.36379807119999996 00030966126_API_2021.gz
59273.69916911192 0.1704076692800003 0.1704076692800003 -10.41381328 0.0666365200000012 0.06717214000000027 1.562662435 0.2751706709999999 0.2944809529999999 0.6635138475 0.21804956369999995 0.2699293102 00095944004_API_2021.gz
59350.323568903164 0.272394035299895 0.272394035299895 -11.03098789 0.0681977499999995 0.06833918000000061 1.385385509 0.2600732969999999 0.275249579 0.5177583811 0.18845296020000007 0.22832102249999997 00095731010_API_2021.gz
59233.934412430826 0.04275984560104984 0.04275984560104984 -11.05515297 0.09351292000000022 0.09416608000000082 1.515195017 0.39192490699999993 0.443558299 0.6872706302 0.3265391943 0.4690447527999999 00030966100_API_2021.gz
59239.84109064217 0.043762443518886966 0.043762443518886966 -10.70822849 0.07218665999999985 0.07218160999999945 1.239048289 0.27835239990000005 0.30120605 0.5425164891 0.22481793610000006 0.2959265111999999 00030966103_API_2021.gz
59269.655598732286 0.03950935271189169 0.03950935271189169 -10.36782777 0.09713868999999953 0.09810811000000008 1.559111647 0.406995043 0.4804357930000003 0.6285983456 0.3134556412000001 0.49697457040000004 00095944002_API_2021.gz
59289.47086902909 0.3313507084486385 0.3313507084486385 -10.56057775 0.03946625000000026 0.03961301000000006 1.527343036 0.17081335600000003 0.17824541299999996 0.8012529248 0.16137910629999996 0.18272793980000002 00095944012_API_2021.gz
59281.69406771902 0.20259823356513623 0.20259823356513623 -10.7176137 0.07568359000000058 0.07627482000000008 1.516011084 0.31067149699999996 0.332759257 0.621035771 0.24558213319999994 0.3048708871 00095944008_API_2021.gz
59317.85087052759 0.10274604051063459 0.10274604051063459 -10.81741425 0.05998679999999901 0.06048083000000126 1.644637568 0.26890125099999995 0.28870005499999984 0.8589520757 0.25202275669999996 0.30778436629999995 00030966119_API_2021.gz
59266.572609718394 0.06987359474447591 0.06987359474447591 -10.95789123 0.0796790000000005 0.07996085999999991 1.400632161 0.3134191610000001 0.33615416899999984 0.6024128713 0.24719266409999996 0.31138446780000006 00030966110_API_2021.gz
59352.48747689402 0.10848357476845935 0.10848357476845935 -11.05356736 0.0672029399999996 0.0677537000000008 1.634917361 0.2920427030000001 0.31328259699999994 0.7981841294 0.2572979874000001 0.31538493759999997 00095731011_API_2021.gz
59252.61291953321 0.00943147284841096 0.00943147284841096 -10.85655487 0.07571905000000001 0.07708047999999934 2.043459085 0.38120977599999994 0.4143218560000004 1.120006172 0.3660700921000001 0.44859305699999985 00030966107_API_2021.gz
59271.51703739877 0.17400699872730507 0.17400699872730507 -10.45961428 0.05987825000000058 0.060200509999999596 1.574812089 0.2709206519999998 0.28929751700000006 0.9531467544 0.2778397912999999 0.3326011796 00095944003_API_2021.gz
59267.79998992603 0.10570290446626368 0.10570290446626368 -10.67317673 0.0649226400000007 0.06496519999999961 1.23973212 0.24942770969999994 0.2635204149999999 0.5846582839 0.20520499979999995 0.24894193750000004 00095944001_API_2021.gz
59346.474208675965 0.2043894222220061 0.2043894222220061 -11.05070572 0.06656262999999996 0.0665796400000005 1.370128331 0.253176536 0.26700214999999994 0.5048810941 0.18325702390000004 0.2198631755 00095731008_API_2021.gz
59283.55809377592 0.06982766787142114 0.06982766787142114 -10.56558999 0.04474590000000056 0.04485699999999859 1.379944358 0.18867347700000003 0.19847156900000007 0.689116975 0.17548500320000004 0.20580263329999993 00095944009_API_2021.gz
59307.17892438842 0.061783626341709384 0.061783626341709384 -10.60419417 0.05343646000000035 0.05363751999999877 1.376342231 0.23446347700000003 0.2475463630000001 0.7681017811 0.23755225720000006 0.28173677490000004 00095944021_API_2021.gz
59238.8804531059 0.8717660992392511 0.8717660992392511 -10.81317821 0.09513201000000038 0.0955507700000009 1.463861148 0.3779839679999999 0.43504072500000013 0.5483384314 0.27832117810000007 0.4309321735999999 00030966102_API_2021.gz
59297.62668776377 0.2060656648825992 0.2060656648825992 -10.4558564 0.05066803000000064 0.05065124999999959 1.231178018 0.19906493400000014 0.2087766769999999 0.571943699 0.17077782469999997 0.20142351670000003 00095944016_API_2021.gz
59338.48560941678 0.16589758858981507 0.16589758858981507 -11.08828777 0.08944627999999888 0.09055872000000065 1.519729497 0.3825350759999999 0.4142282500000001 0.7736129683 0.34462318140000003 0.43655725870000006 00095731004_API_2021.gz
59340.710713771456 0.06440552766193394 0.06440552766193394 -11.11789106 0.09293292999999991 0.09372609999999959 1.467638959 0.385677064 0.4311511829999999 0.70131945 0.32909647309999995 0.46514167500000014 00095731005_API_2021.gz
59303.273315083556 0.20112060828479353 0.20112060828479353 -10.67653101 0.05660635999999997 0.0567552599999992 1.323037275 0.239672251 0.2564314350000001 0.7115166533 0.23151446520000002 0.2848092928 00095944019_API_2021.gz
59299.81169790247 0.14261060289348718 0.14261060289348718 -10.55949663 0.04447183999999993 0.044654939999999144 1.49206241 0.19367936699999988 0.20295507300000004 0.7758395918 0.18462487949999995 0.21260408670000008 00095944017_API_2021.gz
59285.71620808511 0.10267879386604936 0.10267879386604936 -10.52617891 0.044856529999998784 0.04491403000000105 1.345035303 0.17622299099999994 0.184604035 0.5230915855 0.1380230019 0.16188831520000002 00095944010_API_2021.gz
59354.30428002592 0.2694622923130239 0.2694622923130239 -10.96428243 0.06265897999999837 0.06258445000000101 1.153702231 0.24029800340000007 0.25504164900000004 0.5349602439 0.20036736859999998 0.24837885030000006 00095731012_API_2021.gz
59358.2260092449 0.20607158847360146 0.20607158847360146 -11.19301627 0.06785139000000129 0.06838729999999948 1.634139095 0.2911298720000002 0.31379211399999996 0.7400292273 0.24504094029999995 0.3051120667 00095731014_API_2021.gz
59325.71852318025 0.003845125347099922 0.003845125347099922 -10.76019968 0.11664043000000035 0.11680025999999977 1.262081783 0.4538067359 0.517902469 0.5798037386 0.3629358661 0.5607225943999999 00030966124_API_2021.gz
59284.5220205755 0.24270810578708296 0.24270810578708296 -10.67068814 0.07039666000000011 0.07031497000000009 1.309544534 0.281314026 0.30887399299999996 0.5125419743 0.22484121280000002 0.301840754 00030966118_API_2021.gz
59276.25238958557 0.0012043165512107036 0.0012043165512107036 -10.52633519 0.14418146000000043 0.14742746999999845 1.720211408 0.5953783619999999 0.7012229830000001 0.653721326 0.4112499275 0.667563238 00030966114_API_2021.gz
59344.61797022523 0.07384024717465595 0.07384024717465595 -11.10584146 0.0648596899999987 0.0656373600000002 1.771378172 0.31706912 0.342326747 1.027792755 0.32990251689999994 0.40140619300000013 00095731007_API_2021.gz
59334.605484982334 0.13771533969996705 0.13771533969996705 -10.92682502 0.06188648999999913 0.062125760000000696 1.388968211 0.2455532439999999 0.2611474090000001 0.6062243424 0.19866763790000003 0.24264137389999996 00095731002_API_2021.gz
59275.82793757835 0.02775954289085887 0.02775954289085887 -10.37254417 0.12826060000000084 0.132159699999999 1.769255217 0.6068198 0.6952252740000002 0.9887361432 0.5695662297 0.8253655727999999 00095944005_API_2021.gz
59321.83055293228 0.03971062562600882 0.03971062562600882 -10.95449427 0.09772732999999967 0.09885655999999976 1.661372368 0.4290250910000002 0.47542177399999974 0.8925816198 0.3891056099 0.5203933312000001 00030966121_API_2021.gz
59348.33901350641 0.13264643067011125 0.13264643067011125 -11.12519621 0.0775375700000005 0.07732417000000069 1.643113167 0.3414689150000001 0.3747275339999998 0.9484309647 0.32854227410000003 0.40663955930000006 00095731009_API_2021.gz
59293.178062023304 0.6047113052079524 0.6047113052079524 -10.45308258 0.05440141999999959 0.05462609000000107 1.404597132 0.22783462799999987 0.2396929860000001 0.7109385141 0.20871027759999994 0.24521484459999998 00095944014_API_2021.gz
59278.57402935428 0.13651754877495545 0.13651754877495545 -10.47928987 0.05596951999999966 0.056326180000001 1.507325054 0.23378540000000014 0.24920816899999987 0.6293175577 0.19261914259999996 0.23521643920000002 00030966115_API_2021.gz
59309.23477239136 0.07281228807789308 0.07281228807789308 -10.6900628 0.0653236899999996 0.06531247000000029 1.261471263 0.26676755110000006 0.285673131 0.6798197732 0.24883637539999998 0.3101041243 00095944022_API_2021.gz
59330.74902340277 0.07056062773008037 0.07056062773008037 -11.08177169 0.13514739999999925 0.13692415999999952 2.050061823 0.676950355 0.7168547049999998 1.244320447 0.601751553 0.9060958259999998 00030966128_API_2021.gz
59295.7420758118 0.03723068731664508 0.03723068731664508 -10.45919877 0.08681361999999915 0.08758507000000115 1.35969412 0.37470544169999986 0.40972509700000015 0.9297421176 0.38972010710000005 0.5092248734 00095944015_API_2021.gz
59329.62635844136 0.14182667025468415 0.14182667025468415 -11.03985854 0.09202340999999947 0.0929488100000011 1.540255407 0.39924763500000005 0.44312574799999993 0.8969828341 0.3796392445 0.5162599679000001 00030966127_API_2021.gz
59356.568985554324 0.07351028692115236 0.07351028692115236 -11.23930951 0.09249508000000084 0.09353903999999957 1.575238805 0.41015036699999996 0.45872530999999994 0.8442324056 0.3844661082 0.5280735924000001 00095731013_API_2021.gz
59287.66577400161 0.2718509144004848 0.2718509144004848 -10.58814099 0.049044840000000534 0.049180199999998564 1.415253756 0.20720688199999993 0.219381598 0.7115020113 0.19110758140000006 0.22827464279999998 00095944011_API_2021.gz
59342.52340091029 0.10172961673457866 0.10172961673457866 -11.18739964 0.07548461999999923 0.07600188000000152 1.510063614 0.3193226200000001 0.3488795459999998 0.7041723554 0.2770231083 0.36162173760000005 00095731006_API_2021.gz
59270.74738332865 0.13677511921359434 0.13677511921359434 -10.48597943 0.053751450000000034 0.054197659999999814 1.624313192 0.24755025400000008 0.26044193300000007 0.899724394 0.24729187670000008 0.28548428800000003 00030966112_API_2021.gz
59331.54508503791 0.07032340949125312 0.07032340949125312 -10.83231176 0.08582705000000068 0.08584201999999941 1.170312791 0.3362603701 0.360867689 0.5606793398 0.28878379969999995 0.37540066660000004 00030966129_API_2021.gz
59332.51468472476 0.10766313870402949 0.10766313870402949 -10.98173677 0.06695690000000099 0.06733569000000017 1.490784742 0.27916070300000007 0.29783010200000004 0.6856672814 0.239367251 0.29247882700000005 00095731001_API_2021.gz
59327.96515616497 0.005121972800956832 0.005121972800956832 -10.92198796 0.16943977000000032 0.17381165999999837 1.499278597 0.7501104177 0.9974699839999999 0.8705636081 0.6760638721 1.3867635969000003 00030966125_API_2021.gz
59319.71003421926 0.04147898032502444 0.04147898032502444 -10.8678672 0.06466688000000076 0.06526861999999944 1.738786014 0.29810535700000007 0.325180365 0.8905629975 0.2773849492 0.3494064815 00030966120_API_2021.gz
59305.41903416874 0.30749266949240806 0.30749266949240806 -10.59191104 0.05568629000000058 0.055646480000000054 1.222497941 0.22167711300000015 0.23746418699999983 0.5568112952 0.19194011219999996 0.24182232380000002 00095944020_API_2021.gz
59256.463491872375 0.009561983217933664 0.009561983217933664 -11.19693189 0.12007419000000041 0.12053288999999978 1.35289733 0.4292393821 0.48291862100000005 0.3282309046 0.23624310840999999 0.3667984988 00030966108_API_2021.gz
59279.87270150543 0.04133381395635229 0.04133381395635229 -10.54425064 0.061543010000001175 0.06187191999999975 1.458143632 0.26495996600000016 0.28368631199999994 0.7635845876 0.2492610623 0.3066069443999999 00095944007_API_2021.gz
59336.521267571756 0.13857879740565462 0.13857879740565462 -11.01793495 0.07395414999999872 0.07395275000000012 1.281471369 0.28072653999999986 0.29935026100000006 0.5166685275 0.21338270610000004 0.2687593574 00095731003_API_2021.gz
59324.65234272342 0.005426679398450586 0.005426679398450586 -10.8828523 0.11000501000000007 0.10934965999999946 1.55539139 0.4725158170000001 0.503622301 0.9270543771 0.42770423330000007 0.5820201979 00030966123_API_2021.gz
